Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Spndng_2018,Tot_Clms_2018,Tot_Benes_2018,Tot_Spndng_2019,Tot_Clms_2019,Tot_Benes_2019,Tot_Spndng_2020,Tot_Clms_2020,Tot_Benes_2020,Tot_Spndng_2021,Tot_Clms_2021,Tot_Benes_2021,Tot_Spndng_2022,Tot_Clms_2022,Tot_Benes_2022
Lopid,Gemfibrozil,"Pfizer US Pharm",188270.08,313,119,207059.65,300,98,85454.63,132,53,102052.98,120,36,13750.38,65,21
Lopinavir-Ritonavir,Lopinavir/Ritonavir,Overall,583874.97,1011,146,487853.15,809,107,295521.07,512,99,1820274.93,2188,599,5093097.18,5665,883
Lopinavir-Ritonavir,Lopinavir/Ritonavir,"Laurus Labs Lim","","","","","","","","","","","","",324877.28,323,131
Lopinavir-Ritonavir,Lopinavir/Ritonavir,"Lannett Co. Inc",583874.97,1011,146,487853.15,809,107,295521.07,512,99,273096.05,446,57,252232.11,414,55
Lopinavir-Ritonavir,Lopinavir/Ritonavir,"Camber Pharmace","","","","","","","","","",1547178.88,1742,544,4515987.79,4928,820
Lopressor,"Metoprolol Tartrate",Overall,391334.73,1502,382,465386.42,1668,409,518195.35,1574,392,487154.94,1371,341,459116.33,1236,346
Lopressor,"Metoprolol Tartrate","Validus Pharmac",391334.73,1502,382,465386.42,1668,409,518195.35,1574,392,487154.94,1371,341,459116.33,1236,346
Loprox,Ciclopirox,Overall,84791.56,83,33,36529.38,43,18,2277.3,44,20,2363.83,50,25,2233.67,50,30
Loprox,Ciclopirox,"Bausch Health U",84791.56,83,33,36529.38,43,18,2277.3,44,20,2363.83,50,25,2233.67,50,30
"Lorazepam Intensol",Lorazepam,Overall,740940.66,21496,15682,927605.97,27079,19506,1268745.63,40394,31027,982907.92,32098,23437,940091.19,34692,25442
"Lorazepam Intensol",Lorazepam,Roxane/West-War,740940.66,21496,15682,927605.97,27079,19506,1268745.63,40394,31027,982907.92,32098,23437,940091.19,34692,25442
Lorazepam*,Lorazepam,Overall,60330888.28,8641408,2037279,66842699.76,9065582,1931269,67250904.03,8857284,1849630,69719483.96,8451671,1819727,61996129.93,8237949,1804336
Lorazepam*,Lorazepam,West-Ward/Hikma,211202.36,26185,14002,193247.4,22309,12076,173068.93,19473,11064,203561.45,21801,11831,162707.49,17926,10228
Lorazepam*,Lorazepam,"West-Ward,Inc./",12224.25,1739,1159,9322.24,1415,804,10395.88,1570,781,4599.71,661,369,1808.92,260,192
Lorazepam*,Lorazepam,"Teva USA","","","","","","","","","",1064527.92,112972,83214,22338540.13,3127776,877639
Lorazepam*,Lorazepam,"Pharm Assoc Inc",229991.71,7350,5437,243722.82,7744,5714,571773.7,19281,15043,840151.83,27943,20645,766347.63,28440,21538
Lorazepam*,Lorazepam,"Major Pharmaceu",379576.46,66510,44653,156442.59,38615,21375,272009.98,64633,31902,216146.53,47246,22288,223390.03,50394,23192
Lorazepam*,Lorazepam,"Leading Pharma",25641387.66,3719171,1051544,31564782.16,4255675,1133835,33178674.98,4188146,1095317,36739633,4327225,1149487,27914165.94,3441118,884820
Lorazepam*,Lorazepam,"International M",3735.37,174,106,2643.28,189,104,3474.35,165,64,8275.22,491,317,16785.16,1061,789
Lorazepam*,Lorazepam,Hospira/Pfizer,75436.17,7441,4353,105954.84,10324,5819,103904.03,9890,5750,39598.1,4143,2607,19074.21,1846,1176
Lorazepam*,Lorazepam,Hosp/Pfiz-Premi,175.64,15,14,2603,199,141,1249.39,132,97,2888.66,252,184,331.58,35,31
Lorazepam*,Lorazepam,"Hi-Tech/Akorn C",193399.09,5873,4415,275116.18,8549,6187,132725.19,4439,3631,13329.41,500,401,10151.91,369,284
Lorazepam*,Lorazepam,"Excellium Pharm",297427.4,48318,20753,304095.64,44094,23141,149078.74,22210,11699,61952.23,8479,3918,30360.36,3864,1530
Lorazepam*,Lorazepam,"Aurobindo Pharm",1173037.15,204695,103464,3745789.67,612635,189994,3883773.84,563985,147950,9630024.65,1293169,426983,7917437.58,1223603,407674
Lorazepam*,Lorazepam,"Amneal Pharmace",911434.48,25157,18720,678661.22,18736,14138,360289.42,11215,9211,158947.38,5267,4052,112058.8,4627,3507
Lorazepam*,Lorazepam,"Akorn Inc.",23905.89,1306,898,24081.49,1571,856,19150.3,1283,706,32454.28,1875,1086,27553.32,1904,1160
Lorazepam*,Lorazepam,Actavis/Teva,31163351.21,4525362,1214879,29532476.58,4042865,1073373,28389535.3,3950615,980346,20701337.02,2599087,737479,2454985.8,334659,191124
Lorazepam*,Lorazepam,AHP,14603.44,2112,1417,3760.65,662,271,1800,247,112,2056.57,560,155,431.07,67,55
Lorbrena,Lorlatinib,Overall,723896.28,44,38,20174268.96,1272,262,31446261.48,1852,336,42609600.34,2416,404,61934706.24,3323,530
Lorbrena,Lorlatinib,"Pfizer US Pharm",723896.28,44,38,20174268.96,1272,262,31446261.48,1852,336,42609600.34,2416,404,61934706.24,3323,530
"Loreev XR",Lorazepam,Overall,"","","","","","","","","",18437.16,52,43,663297.88,1440,395
"Loreev XR",Lorazepam,"Almatica Pharma","","","","","","","","","",18437.16,52,43,663297.88,1440,395
Lortab,Hydrocodone/Acetaminophen,Overall,389805.82,1039,426,392622.33,1028,337,314908.06,898,291,214006.74,613,220,172824.49,474,183
Lortab,Hydrocodone/Acetaminophen,"Akorn Inc.",389805.82,1039,426,392622.33,1028,337,314908.06,898,291,214006.74,613,220,172824.49,474,183
Loryna,"Ethinyl Estradiol/Drospirenone",Overall,69576.86,1113,1137,79765.07,1299,606,125197.55,1721,693,188060.57,3065,918,188818.39,3478,947
Loryna,"Ethinyl Estradiol/Drospirenone","Xiromed, LLC",69576.86,1113,510,79765.07,1299,598,125197.55,1721,693,188060.57,3065,918,188818.39,3478,947
Lorzone,Chlorzoxazone,Overall,3144416.17,5241,1669,3183672.79,4867,1504,918480.43,1322,400,318262.2,424,88,196828.82,238,40
Lorzone,Chlorzoxazone,"Vertical Pharm",3144416.17,5241,1669,3183672.79,4867,1504,918480.43,1322,400,318262.2,424,88,196828.82,238,40
"Losartan Potassium","Losartan Potassium",Overall,232675071.09,24448388,5902070,290976977.51,26617043,6627790,363136706.94,28896458,6855358,392685825.74,29408536,7174226,375315945.35,31219879,7636850
"Losartan Potassium","Losartan Potassium","Xlcare Pharmace","","","","","","",29722.43,4475,2012,124304.32,18345,4673,268175.98,38729,10575
"Losartan Potassium","Losartan Potassium",West-Ward/Hikma,931566.27,131670,93681,858155.52,99745,80003,1312747.54,141021,79234,1862035.89,122922,82011,2712717.73,205297,151030
"Losartan Potassium","Losartan Potassium","Torrent Pharmac",61131440.87,6379881,1873772,37152251.69,3726636,1890582,7217266.77,640227,348636,1336191.46,108638,38015,924842.69,80523,23937
"Losartan Potassium","Losartan Potassium","Solco Healthcar",35739897.16,4052914,1284732,14166605.66,1480256,975917,3838414.07,352930,240776,455519.55,38166,13235,33009182.1,2750230,1392396
"Losartan Potassium","Losartan Potassium","Rising Pharm",7734759.47,703820,323481,4920194.36,605242,392927,273200.14,35329,15369,179083.76,19782,8312,76413,7919,3176
"Losartan Potassium","Losartan Potassium","Quallent Pharma","","","","","","","","","","","","",364.38,27,24
"Losartan Potassium","Losartan Potassium","Strides Pharma","","","",7758.1,985,983,11343992.16,736777,369224,11074071.89,708952,260194,7301151.3,652249,306338
"Losartan Potassium","Losartan Potassium","Micro Labs USA,",342071.28,45676,22181,134431.31,15392,8708,39495.9,4537,1431,44365.68,3290,1059,34743.5,2853,808
"Losartan Potassium","Losartan Potassium","Mckesson Packag",7461.52,955,328,67651.1,5186,4159,27956.85,2508,1645,17337.56,964,642,12689.2,1309,1018
"Losartan Potassium","Losartan Potassium","Major Pharmaceu",60070.37,7444,1588,208482.42,20487,11327,190939.91,15999,10148,55000.33,4924,2292,71454.33,8354,4846
"Losartan Potassium","Losartan Potassium","Macleods Pharma",3522329.19,326884,141060,83806.92,11299,5285,14904.87,1844,732,348541.17,32338,20517,97680.9,9939,6130
"Losartan Potassium","Losartan Potassium","Zydus Pharmaceu",6098468.8,652076,357362,31550013.5,2388126,1225433,58280522.93,4121828,1526848,69016578.18,5294422,1593880,59321478.76,5345912,1787855
"Losartan Potassium","Losartan Potassium","Lupin Pharmaceu",15516338.56,1411040,547372,11597903.09,1102103,548726,35755504.01,3024595,1319176,38708621.68,2768781,900585,7580998.52,665429,473214
"Losartan Potassium","Losartan Potassium","Legacy Pharmace",20683890.58,2272379,661790,1768736.3,244461,204087,28770.43,2560,1950,111175.83,9644,5486,62624.89,6131,4479
"Losartan Potassium","Losartan Potassium","Jubilant Cadist",153540.02,19959,9049,51634.49,7505,2531,73466.46,7040,2292,1537195.41,123292,61716,331948.83,11025,2895
"Losartan Potassium","Losartan Potassium","Camber Pharmace",2959744.31,314648,146903,39670224.46,3125915,1905827,133657721.15,10564887,3509511,111720483.34,8419747,2527328,106462709.9,8436254,2882917
"Losartan Potassium","Losartan Potassium",Avpak,660.75,90,51,2455.16,292,234,172.63,28,"",227.66,23,20,719.93,44,33
"Losartan Potassium","Losartan Potassium","Aurobindo Pharm",77529273.82,8094466,2452754,147742550.56,13696587,4870854,110004828.35,9162472,3443115,149851041.26,11361964,3220993,140531222.94,11679147,3694279
"Losartan Potassium","Losartan Potassium","Aphena Pharma S",578.71,81,49,1366.33,251,98,402.35,58,44,83.43,15,"",85.89,14,""
"Losartan Potassium","Losartan Potassium","Alembic Pharmac",249859.45,32736,17254,937218.26,81870,60631,930682.36,69831,56091,6214369.95,370600,258120,16471875.58,1314339,676411
"Losartan Potassium","Losartan Potassium",AHP,13119.96,1669,488,55538.28,4705,2686,115995.63,7512,4785,29597.39,1727,1062,42865,4155,3295
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,Overall,84915814.14,6683196,1754701,85134786.66,6126997,1702573,200256940.99,4027190,1119621,122519745.47,4667652,1241515,97644834.31,4785455,1282789
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,"Unichem Pharmac","","","","","","","","","",20750.21,672,672,2880099.58,127439,97737
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,"Torrent Pharmac",21511914.06,1627850,473957,18618858.16,1223901,592380,2566759.82,63346,29582,2208259.93,92376,62797,491455.32,26892,10906
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,"Teva USA",3369097.62,226975,81373,1408463.04,127181,61772,6713333.72,132496,69820,5110787.36,207012,86780,1599572.75,81905,38659
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,"Solco Healthcar",800490.35,41782,29188,2030211.09,146138,118942,82367.63,2751,2068,13718.8,577,230,18143449.9,891468,350967
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,"Rising Pharm",1149080.24,110698,58715,2132221.37,205358,133192,250439.03,6491,3226,44808.2,1816,794,19476.4,1072,456
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,"Northstar Rx Ll",6050081.94,592254,181704,8393862.01,690623,277265,1821322.01,43713,22982,439842.55,18953,7179,136337.46,7457,3820
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,"Macleods Pharma",7952625.6,517944,176630,1366456.65,86039,69221,13979.34,546,402,325487.62,17773,13379,366226.65,19316,10399
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,"Lupin Pharmaceu",13325349.51,1183879,353875,3399690.78,279666,161431,64916130.61,1169558,452970,37086864.66,1439200,480536,5349958.14,265600,190847
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,"Jubilant Cadist",236808.52,24999,13101,158317.31,16087,10828,9549542.87,245490,120032,14939705.49,595276,290625,10543832.34,548957,244351
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,"Aurobindo Pharm",24690774.79,1845057,583078,43144381.26,3041118,1081513,91923432.31,1945901,660801,56989692.14,2161711,788231,47274641.55,2407922,820532
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,"Alembic Pharmac",5823436.64,510040,196172,4472997.59,308051,208132,22412436.93,414635,152962,5338816.13,131981,103042,10839685.08,407397,181837
Losartan-Hydrochlorothiazide,Losartan/Hydrochlorothiazide,"Acetris Health",6154.87,1718,445,9327.4,2835,700,7196.72,2263,639,1012.38,305,145,99.14,30,24
Loseasonique,L-Norgest/E.Estradiol-E.Estrad,Overall,6978.92,22,"",6772.29,18,"",7422.17,21,"",5245.7,14,"",5909.75,15,""
Loseasonique,L-Norgest/E.Estradiol-E.Estrad,"Teva Women's He",6978.92,22,"",6772.29,18,"",7422.17,21,"",5245.7,14,"",5909.75,15,""
Lotemax,"Loteprednol Etabonate",Overall,86310506.29,362241,185440,74287981.58,292148,146887,32882502.42,125132,58298,18035919.4,59540,30467,12204111.48,34506,18647
Lotemax,"Loteprednol Etabonate","Bausch & Lomb I",86310506.29,362241,185440,74287981.58,292148,146887,32882502.42,125132,58298,18035919.4,59540,30467,12204111.48,34506,18647
"Lotemax Sm","Loteprednol Etabonate",Overall,"","","",7017811.34,34112,23534,13445314.58,62292,38250,19814282.51,84594,51379,22346701.7,88149,51926
"Lotemax Sm","Loteprednol Etabonate","Bausch & Lomb I","","","",7017811.34,34112,23534,13445314.58,62292,38250,19814282.51,84594,51379,22346701.7,88149,51926
Lotensin,"Benazepril HCl",Overall,3098.49,22,12,11853.29,83,31,15656.66,119,36,19578.47,112,39,11013,68,29
Lotensin,"Benazepril HCl","Validus Pharmac",3098.49,22,12,11853.29,83,31,15656.66,119,36,19578.47,112,39,11013,68,29
"Lotensin HCT",Benazepril/Hydrochlorothiazide,Overall,11194.32,68,18,14541.44,79,24,11642.31,46,12,10560.86,39,14,8473.95,28,11
"Lotensin HCT",Benazepril/Hydrochlorothiazide,"Validus Pharmac",11194.32,68,18,14541.44,79,24,11642.31,46,12,10560.86,39,14,8473.95,28,11
"Loteprednol Etabonate","Loteprednol Etabonate",Overall,"","","",4788902.26,18035,13644,20728116.53,87896,45967,26429678.6,128834,68333,30181943.27,147313,77069
"Loteprednol Etabonate","Loteprednol Etabonate","Sun Pharmaceuti","","","","","","","","","",3601575.82,18465,12445,9793950.19,47131,26908
"Loteprednol Etabonate","Loteprednol Etabonate","Oceanside Pharm","","","",3030062.71,11517,8564,9604096.33,38975,22735,10611557.01,48365,28490,8293295,37347,21524
"Loteprednol Etabonate","Loteprednol Etabonate","Bausch & Lomb I","","","","","","","","","",2841929.24,14815,8349,3296197.78,19702,9818
"Loteprednol Etabonate","Loteprednol Etabonate","Akorn Inc.","","","",1758839.55,6518,5446,11124020.2,48921,27272,9374616.53,47189,28712,8798500.3,43133,24120
Lotrel,"Amlodipine Besylate/Benazepril",Overall,4904040.28,8571,1627,4625983.4,7313,1407,4348894.23,6421,1268,3636395.27,5255,1082,3243447.27,4409,927
Lotrel,"Amlodipine Besylate/Benazepril",Novartis,4904040.28,8571,1627,4625983.4,7313,1407,4348894.23,6421,1268,3636395.27,5255,1082,3243447.27,4409,927
Lotronex,"Alosetron HCl",Overall,1869945.78,532,107,1638656.79,467,85,1760639.62,438,68,1348787.29,309,54,1299871.8,269,43
Lotronex,"Alosetron HCl","Sebela Pharmace",1869945.78,532,107,1638656.79,467,85,1760639.62,438,68,1348787.29,309,54,1299871.8,269,43
Lovastatin,Lovastatin,Overall,53182931.15,4269122,1016562,51418048.88,3876525,943099,44622787.8,3605980,867902,36196987.69,3270066,807537,34016924.51,2995070,743075
Lovastatin,Lovastatin,"Teva USA",5724538.62,390775,136374,4713205.7,365097,116040,12286781.69,895417,276030,11520999.43,872347,253763,10413074.85,782660,235342
Lovastatin,Lovastatin,Sandoz,1891872.69,188206,83017,485218.14,48523,17701,137654.45,16499,4758,69953.98,7572,2145,12505.13,1199,627
Lovastatin,Lovastatin,"Lupin Pharmaceu",34746362.23,2692784,700790,35472486.72,2632895,684198,22922287.02,1935686,538620,16841566.33,1724604,451956,16998201.41,1634291,427880
Lovastatin,Lovastatin,"Legacy Pharmace",2404143.88,240103,96007,4190567.3,298172,95858,3552746.3,244612,74550,2816219.5,215362,65416,2358087.17,191533,58536
Lovastatin,Lovastatin,"International L",1674894.39,183559,117933,60786.47,5610,4595,2179.6,190,159,210.85,26,12,235.42,27,""
Lovastatin,Lovastatin,"Carlsbad Tech",5089540.79,406969,121870,4867293.71,368541,112878,4336157.94,357388,103566,3582806.05,309423,95455,2710315.18,238942,70597
Lovastatin,Lovastatin,"Bluepoint Labor",1651578.55,166726,36078,1628490.84,157687,35578,1384980.8,156188,32988,1365231.55,140732,31414,1524505.35,146418,32384
Lovaza,"Omega-3 Acid Ethyl Esters",Overall,"","",8760,"","",2993,"","",2326,2289308.22,3124,2027,5939891.74,5756,1617
Lovaza,"Omega-3 Acid Ethyl Esters","Woodward Pharma","","","","","","","","","",2289308.22,3124,1401,5939891.74,5756,1617
Lovenox,"Enoxaparin Sodium",Overall,8362634.36,15011,9165,5121243.92,6526,3698,3499490.36,2540,1232,2848286.35,1424,613,1795726.22,1218,516
Lovenox,"Enoxaparin Sodium",Sanofi/Premierp,362441.58,468,238,365700.05,421,211,313229.38,442,221,111292.21,294,164,22656.92,169,111
Lovenox,"Enoxaparin Sodium",Sanofi-Aventis,8000192.78,14543,8956,4755543.87,6105,3530,3186260.98,2098,1030,2736994.14,1130,461,1773069.3,1049,411
Low-Ogestrel,"Norgestrel-Ethinyl Estradiol",Overall,235421.34,8810,1681,249103.31,8057,1571,199215.64,6107,1277,177281.84,5056,1202,149302.81,4287,1018
Low-Ogestrel,"Norgestrel-Ethinyl Estradiol","Mayne Pharma In",235421.34,8810,1672,249103.31,8057,1571,199215.64,6107,1277,177281.84,5056,1202,149302.81,4287,1018
Loxapine,"Loxapine Succinate",Overall,2995417.5,60567,11294,4548562.85,84281,11532,4298617.09,74854,9441,3987239.37,62703,7756,4263579.29,65630,8078
Loxapine,"Loxapine Succinate","Marlex Pharm.",11266.44,315,130,29277.1,776,321,16178.39,367,194,17254.88,321,146,18399.71,301,96
Loxapine,"Loxapine Succinate","Lannett Co. Inc",1336064.67,27633,5317,2254925.63,44806,7832,2080675.17,37995,6789,2187476.84,34931,6142,3139189.42,48900,6947
Loxapine,"Loxapine Succinate","Burel/Prasco La","","","","","","","","","",13371.19,203,117,44172.59,648,321
Loxapine,"Loxapine Succinate",Actavis/Teva,1648086.39,32619,6163,2264360.12,38699,6839,2201763.53,36492,6555,1769136.46,27248,5088,1061817.57,15781,3655
Lubiprostone,Lubiprostone,Overall,"","","","","","","","","",79056606.35,213197,62837,115428142.43,312079,75509
Lubiprostone,Lubiprostone,"Par Pharm.","","","","","","","","","",79056606.35,213197,62837,115428142.43,312079,75509
Lucemyra,"Lofexidine HCl",Overall,793089.15,382,341,4337448.9,1920,1577,2374802.45,956,705,2093697.43,817,656,2503308.65,878,686
Lucemyra,"Lofexidine HCl","Uswm, LLC, D.B.","","","","","","","","","",1214484.65,463,385,2479908.7,867,678
Lucemyra,"Lofexidine HCl","US Worldmeds",793089.15,382,341,4337448.9,1920,1577,2374802.45,956,705,879212.78,354,297,23399.95,11,""
Lucentis,Ranibizumab,Overall,3092858.1,1363,462,4042424.06,1747,518,3157220.52,1363,378,2756595.45,1181,363,5385256.21,2225,592
Lucentis,Ranibizumab,"Genentech, Inc.",3092858.1,1363,462,4042424.06,1747,518,3157220.52,1363,378,2756595.45,1181,363,5385256.21,2225,592
"Luer-Lok Syringe","Syringe,Insulin,Needless 1 Ml",Overall,1964.38,98,60,2395.11,106,67,1473.49,116,66,1423.5,93,49,1180.63,79,43
"Luer-Lok Syringe","Syringe,Insulin,Needless 1 Ml","Bd Medical Surg",1964.38,98,60,2395.11,106,67,1473.49,116,66,1423.5,93,49,1180.63,79,43
Luliconazole,Luliconazole,Overall,71018.09,350,283,194092.49,947,620,151517.44,735,465,181978.28,890,533,111290.44,538,317
Luliconazole,Luliconazole,"Oceanside Pharm",71018.09,350,283,194092.49,947,620,151517.44,735,465,181978.28,890,533,111290.44,538,317
Lumakras,Sotorasib,Overall,"","","","","","","","","",35800207.46,2001,727,123593805.66,6801,1617
Lumakras,Sotorasib,Amgen,"","","","","","","","","",35800207.46,2001,727,123593805.66,6801,1617
Lumigan,Bimatoprost,Overall,548657904.71,1818975,397219,594446023.86,1744546,393665,633540095.98,1718576,382851,668670324.97,1674825,388372,701339025.04,1606849,366333
Lumigan,Bimatoprost,"Allergan Inc.",548657904.71,1818975,397219,594446023.86,1744546,393665,633540095.98,1718576,382851,668670324.97,1674825,388372,701339025.04,1606849,366333
Lumizyme,"Alglucosidase Alfa",Overall,28551424.19,721,43,38518345.81,843,52,47712902.95,928,61,49935206.07,990,63,29852276.8,679,48
Lumizyme,"Alglucosidase Alfa",Genzyme,28551424.19,721,43,38518345.81,843,52,47712902.95,928,61,49935206.07,990,63,29852276.8,679,48
Lunesta,Eszopiclone,Overall,7530912.76,12999,2018,6486865.13,11217,1776,5718493.46,9617,1485,5534030.35,9206,1472,4925760.31,8173,1320
Lunesta,Eszopiclone,Sunovion/Woodwa,7530912.76,12999,2018,6486865.13,11217,1776,5718493.46,9617,1485,5534030.35,9206,1472,4925760.31,8173,1320
Lupkynis,Voclosporin,Overall,"","","","","","","","","",4067189.82,363,114,12639888.14,1120,226
Lupkynis,Voclosporin,"Aurinia Pharma","","","","","","","","","",4067189.82,363,114,12639888.14,1120,226
"Lupron Depot","Leuprolide Acetate",Overall,69026983.74,19422,6876,83935223.55,21998,7767,82608205.64,20722,7765,82903168.18,20447,6551,107502481.4,22916,7720
"Lupron Depot","Leuprolide Acetate","Abbvie US LLC",69026983.74,19422,6876,83935223.55,21998,7767,82608205.64,20722,7765,82903168.18,20447,6551,107502481.4,22916,7720
"Lupron Depot-Ped","Leuprolide Acetate",Overall,471764.2,151,35,491908.26,130,30,697666.4,149,46,476260.42,119,30,387927.67,98,18
"Lupron Depot-Ped","Leuprolide Acetate","Abbvie US LLC",471764.2,151,35,491908.26,130,30,697666.4,149,46,476260.42,119,30,387927.67,98,18
